"Fixed Acidity","pH","Alcohol","Quality","Type"
9.7,2.85,10,6,"White"
9.7,2.85,10,6,"White"
6.8,3.23,11.3,7,"White"
6.6,3.25,11.7,5,"White"
5.1,3.36,11,7,"White"
6.7,2.97,12.2,7,"White"
6.7,2.91,10.7,7,"White"
7,3.11,10.9,6,"White"
6.5,3.17,10.2,6,"White"
7,3.16,11.9,7,"White"
7.6,3.15,11.1,5,"White"
7.7,3,11.2,6,"White"
7.6,3.02,11.4,6,"White"
7.7,3.07,10.6,6,"White"
7.6,3.03,10.3,5,"White"
6.9,3.4,10.4,4,"White"
6.7,3.1,11.9,6,"White"
6.5,3.19,11.9,7,"White"
7.6,3.12,10.4,5,"White"
6.5,3.11,9.2,6,"White"
6.3,3.24,11.3,6,"White"
6.3,3.24,11.3,6,"White"
6.7,3.25,11,7,"White"
6.5,3.19,11.9,7,"White"
5.9,3.08,12.9,7,"White"
5.9,3.09,10.8,5,"White"
6.2,3.16,9.1,6,"White"
7.6,3.12,10.4,5,"White"
5.6,3.35,12.9,6,"White"
5.5,3.46,12.2,5,"White"
6.5,3.11,9.2,6,"White"
7.4,3.06,10.3,5,"White"
7.2,3.08,11,7,"White"
7.6,3.17,11,5,"White"
5,3.69,11.7,6,"White"
6.1,3.2,12,6,"White"
6.5,3.17,12.7,6,"White"
6.3,3.11,8.8,5,"White"
6.3,3.24,11.3,6,"White"
6.6,3.19,12.8,6,"White"
6.5,3.18,11.2,6,"White"
6.6,3.26,8.9,6,"White"
5.6,3.5,11.2,5,"White"
6.2,3.23,11.1,6,"White"
6.9,3.05,10.8,6,"White"
6.2,3.18,9.3,6,"White"
6.6,3.26,8.9,6,"White"
5.9,3.22,12.7,7,"White"
7.8,3.16,12,6,"White"
5.5,3.5,11.2,5,"White"
6.2,3.23,8.8,6,"White"
6.2,3.23,8.8,6,"White"
6.2,3.23,8.8,6,"White"
7.2,3.2,10.4,6,"White"
6.2,3.23,8.8,6,"White"
7.2,3.2,10.4,6,"White"
5.8,3.38,14,6,"White"
6.2,3.23,8.8,6,"White"
7.6,3.03,13.1,6,"White"
5.8,3.25,12.3,6,"White"
7.2,3.27,12.6,6,"White"
6.8,3.18,12,7,"White"
6.1,2.87,9.5,5,"White"
6.8,3.18,12,7,"White"
7.1,3.08,12.7,7,"White"
6.9,3.4,10.5,6,"White"
6.5,3.15,12.9,6,"White"
6.1,2.87,9.5,5,"White"
6.8,3.18,12,7,"White"
7.1,3.08,12.7,7,"White"
7.8,3.06,11.9,6,"White"
6.1,3.24,12,6,"White"
5.2,3.25,12.5,6,"White"
5.6,3.21,12.1,7,"White"
6.2,3.05,12.5,6,"White"
5.7,3.06,9.9,6,"White"
7.6,3.02,10.7,6,"White"
7.3,2.94,12,6,"White"
6.7,2.97,12.2,8,"White"
6.7,2.99,12.4,8,"White"
6.9,3,12.4,8,"White"
7.8,3.02,10.3,6,"White"
7.3,2.94,12,6,"White"
5.6,3.3,10.5,5,"White"
7.6,3.1,9.5,6,"White"
8.5,3,10.5,4,"White"
6.5,3.24,12.3,6,"White"
8.3,2.93,11.9,6,"White"
5.5,3.25,9.8,5,"White"
6.5,3.24,12.3,6,"White"
6.2,3.14,11.4,7,"White"
6.5,3.21,11,6,"White"
8.7,3.06,10.8,4,"White"
6.7,3.24,12.8,7,"White"
7,3.11,11,8,"White"
6.6,3.15,10.2,5,"White"
5.8,3.32,12.5,7,"White"
7.6,3.06,11.6,6,"White"
8.3,2.93,11.9,6,"White"
5.5,3.25,9.8,5,"White"
5.7,3.26,11,5,"White"
7,3.14,10.9,6,"White"
6.4,2.97,11,7,"White"
7.9,2.96,12.5,6,"White"
6.4,2.97,11,7,"White"
6.8,3.18,12,7,"White"
5.2,3.14,12.4,7,"White"
7.9,2.96,12.5,6,"White"
5.6,3.22,12.8,7,"White"
6.4,2.97,11,7,"White"
6.8,3.33,9.1,5,"White"
6.8,3.11,12.4,7,"White"
6.6,3.15,12.9,7,"White"
6.8,3.09,10.9,6,"White"
6.8,3.53,10.8,5,"White"
6.4,3.11,10.6,5,"White"
5.8,3.13,9,5,"White"
8.2,3.04,12,6,"White"
6.4,3.25,11.8,5,"White"
7.5,3.01,10.6,6,"White"
5.2,3.34,12.3,6,"White"
7.1,3.19,11.5,6,"White"
7.2,2.97,11.1,5,"White"
5.8,3.13,9,5,"White"
6.5,3,9.9,4,"White"
6.2,3.27,12.8,7,"White"
9,2.93,12.9,5,"White"
6.6,3.1,12.9,6,"White"
6.6,3.01,12,6,"White"
8.2,3.04,12,6,"White"
5.7,3.22,11.2,6,"White"
6.6,3.11,13.3,7,"White"
5.7,3.34,9.9,6,"White"
6.8,3.11,9.5,6,"White"
6.8,3.12,9.4,6,"White"
6.2,3.48,11,7,"White"
6.7,2.96,9.4,6,"White"
6.8,2.98,11.5,6,"White"
6.7,3.14,12.5,5,"White"
6.2,3.18,11.9,6,"White"
6.6,3.26,10.4,6,"White"
5.7,3.22,11.2,6,"White"
6.9,3.11,12.5,6,"White"
6.4,3.18,11,7,"White"
7.6,3.09,9.8,5,"White"
6.6,3.1,12.3,7,"White"
6.4,3.18,11,6,"White"
5.8,3.1,12.6,7,"White"
7,3.31,11.6,6,"White"
6.6,3.1,12.3,7,"White"
6.7,3.19,13.4,7,"White"
7.6,3.09,9.8,5,"White"
6.8,3.18,11.5,6,"White"
7.7,3.04,11.6,6,"White"
6.4,3.18,11.1,7,"White"
6.4,3.18,11,7,"White"
6.7,3.06,11.3,6,"White"
6.7,3.08,9.9,6,"White"
7.1,3.06,12.6,8,"White"
5.3,3.3,11.8,8,"White"
7.1,3.03,11.4,5,"White"
7.4,3.1,9.2,6,"White"
7.4,3.1,9.2,6,"White"
7.4,3.1,9.2,6,"White"
7.4,3.1,9.2,6,"White"
7.4,3.1,9.2,6,"White"
7.4,3.1,9.2,6,"White"
6.3,3.21,13,5,"White"
7.6,3.1,9.3,7,"White"
6.5,3.22,12.6,8,"White"
5.9,3.34,9.6,6,"White"
4.2,3.42,8,3,"White"
8.1,3.11,11.8,6,"White"
5.8,3.21,10.2,6,"White"
7.5,3.32,12.7,6,"White"
6.6,3.31,9.4,5,"White"
6.4,3.1,10.2,5,"White"
6.5,3.28,12,7,"White"
7.5,3.08,11.3,7,"White"
6.4,3.32,11.8,7,"White"
6.1,3.45,10.9,5,"White"
6.5,3.14,9.8,4,"White"
6.6,3.23,12.2,8,"White"
6.4,3.23,11.1,7,"White"
6.6,3.31,9.4,5,"White"
7.4,3.06,11.4,6,"White"
6.4,3.1,10.2,5,"White"
6.5,3.13,12.8,6,"White"
6.7,3.07,10.1,7,"White"
6.6,2.93,9.4,6,"White"
8,2.91,12.2,6,"White"
6.8,3.07,10.9,7,"White"
6.8,3.06,10.9,7,"White"
6.8,3.07,10.9,7,"White"
6.6,2.93,9.4,6,"White"
6.6,3.14,9.4,5,"White"
7.8,3.08,11.4,5,"White"
5.6,3.17,12.9,8,"White"
6.6,3.14,9.4,5,"White"
6.8,2.91,12,7,"White"
7.3,3.38,10.1,6,"White"
6.6,3.14,9.4,5,"White"
6.6,3.14,9.4,5,"White"
6.5,3.17,9.2,5,"White"
6.3,3.34,11.8,6,"White"
6.8,3,12.3,7,"White"
7.8,3.08,11.4,5,"White"
5.6,3.17,12.9,8,"White"
6.6,3.13,12.3,6,"White"
6.3,3.27,13.5,7,"White"
6,3.29,12.8,7,"White"
6.3,3.04,12.8,7,"White"
6,3.29,12.8,7,"White"
9.4,2.9,11,3,"White"
6.4,3.2,10.6,6,"White"
6.7,3.16,12.4,7,"White"
6.3,3.22,12.9,7,"White"
6,3.54,11.1,7,"White"
5.9,3.08,12.9,7,"White"
7.3,3.1,11.8,7,"White"
6.6,3.23,9.1,6,"White"
5.8,3.09,12.7,7,"White"
5.8,3.16,12,6,"White"
5.6,3.24,11.2,6,"White"
6.6,3.19,12.4,7,"White"
5.1,3.5,10.4,5,"White"
7.5,3.06,10.4,5,"White"
6,3.29,12.7,6,"White"
5.7,3.48,12.5,7,"White"
7.1,3.14,12,6,"White"
6.9,3.16,11.6,6,"White"
6.8,3.12,12.6,7,"White"
6.6,3.15,10.2,5,"White"
5.8,3.43,10.4,7,"White"
6.4,3.3,11.5,5,"White"
6.7,3.02,11,6,"White"
6.7,3.11,10.1,6,"White"
6.8,3.08,10.5,6,"White"
6.5,3.23,12.1,7,"White"
5.1,3.18,9.9,6,"White"
6.6,3.05,11.4,6,"White"
6.9,3,9.5,6,"White"
6.9,3,9.5,6,"White"
6.9,3,9.5,6,"White"
7.2,3.17,10.9,6,"White"
7.6,3.08,9.5,6,"White"
6.2,3.32,12.6,6,"White"
7.6,3.08,9.5,6,"White"
6.5,3.18,11.1,5,"White"
6.9,3,9.5,7,"White"
6.9,3,9.5,6,"White"
6.8,3.13,10.6,6,"White"
6.7,3.12,10.6,6,"White"
6.6,3.15,10.8,6,"White"
7.2,3.17,10.9,6,"White"
6.4,3.34,9.9,6,"White"
7.2,3.08,11.3,6,"White"
6,3.22,12.6,6,"White"
6.7,2.96,12.5,6,"White"
6.5,3.02,12.4,6,"White"
5.9,3.31,11.8,7,"White"
5.3,3.18,12.2,6,"White"
6.8,3.19,10.7,6,"White"
6,3.17,11.3,7,"White"
6.7,2.96,12.5,6,"White"
6.5,3.02,12.4,6,"White"
7.1,3.05,11.3,7,"White"
6.4,3.34,9.9,6,"White"
7.2,3.08,11.3,6,"White"
6,3.22,12.6,6,"White"
6,3.14,11.5,6,"White"
7.6,2.98,12.3,7,"White"
6.2,2.97,12.2,6,"White"
6,3.08,13.2,6,"White"
6.6,3.13,10.2,6,"White"
7,3.05,11.5,7,"White"
6,3.08,13.2,6,"White"
6.2,2.97,12.2,6,"White"
5.6,3.47,11,6,"White"
6.9,2.98,13.2,7,"White"
5.9,3.32,9.5,5,"White"
7.8,3.25,10.2,6,"White"
6.6,3.13,10.2,6,"White"
7,3,11.4,6,"White"
6.1,3.16,12.5,8,"White"
7.6,3.01,9.2,5,"White"
6.5,3.28,12.1,7,"White"
6.9,3.1,10.7,7,"White"
6.5,3.28,12.1,7,"White"
6.4,3.38,11.2,6,"White"
6.8,3.25,10.6,6,"White"
6.4,3.06,11.8,6,"White"
6.1,3.16,12.5,8,"White"
7.6,3.01,9.2,5,"White"
8.8,2.95,12.6,6,"White"
6.6,3.13,12.8,7,"White"
6.9,3,12.3,6,"White"
6.9,2.99,12.3,8,"White"
6.7,2.98,12.4,6,"White"
8,2.93,12.3,6,"White"
6.5,3.2,9.1,5,"White"
6.6,3.2,9.1,5,"White"
7.4,3.1,10.6,6,"White"
6.3,3.19,10.3,6,"White"
6.1,3.39,9.5,5,"White"
5.6,3.25,11.1,6,"White"
7.7,3.12,10.8,6,"White"
8.8,2.94,11.2,5,"White"
7.7,3.12,10.8,6,"White"
8.8,2.87,11.4,5,"White"
5.8,3.21,11.2,6,"White"
5.8,3.19,10.2,6,"White"
5.6,3.25,11.1,6,"White"
6.1,3.39,9.5,5,"White"
7.1,3.12,10.2,6,"White"
6.2,3.37,11,3,"White"
8.9,3.15,11.5,7,"White"
6,3.05,9.8,6,"White"
6.8,3.11,10.1,6,"White"
6.7,2.95,8.8,6,"White"
8.9,3.15,11.5,7,"White"
6.1,3.39,12.7,7,"White"
7.2,3.1,9.8,6,"White"
6.7,3.16,12.9,4,"White"
7.2,3.1,9.8,6,"White"
6.1,3.39,12.7,7,"White"
7.6,3.01,8.5,5,"White"
6.3,3.24,12.7,8,"White"
6.2,2.98,13.1,8,"White"
7.1,3.35,9.1,5,"White"
6.4,3.36,12.5,6,"White"
7.1,3.34,9.1,6,"White"
7.1,3.34,9.1,6,"White"
5.8,3.33,11.2,6,"White"
6.4,3.36,12.5,6,"White"
7.1,3.35,9.1,5,"White"
7.1,3.34,9.1,6,"White"
7.1,3.34,9.1,6,"White"
7.8,3.24,11.5,5,"White"
6.2,3.05,12.9,7,"White"
8.2,2.95,12.5,6,"White"
6.5,3.25,12.3,6,"White"
6.9,3.1,11.4,6,"White"
6.7,3.22,9.4,5,"White"
6.7,3.11,9.1,5,"White"
6.7,3.22,9.4,5,"White"
6.8,3.16,12,5,"White"
7.1,3.18,11.1,5,"White"
5.9,3.1,11.8,7,"White"
6,3.24,11.4,6,"White"
6.7,3.11,9.1,5,"White"
6.6,3.19,12.1,8,"White"
7.3,3.15,10.4,6,"White"
6,3.12,9.2,6,"White"
6.7,3.29,13,7,"White"
6.6,3.19,12.1,8,"White"
6.6,2.93,11.5,7,"White"
6.6,2.93,11.5,7,"White"
8,3.23,10,5,"White"
5.6,3.25,11.1,6,"White"
5.8,3.26,12.4,5,"White"
7.3,2.9,12.2,6,"White"
6,3.06,10.6,5,"White"
6.1,3.41,11.1,7,"White"
5.8,3.36,13.9,7,"White"
7.6,2.99,9.2,6,"White"
6.8,2.98,10.5,6,"White"
6.7,3.04,11.3,8,"White"
6.8,3.24,12.9,6,"White"
6.2,3.26,12.9,7,"White"
6.9,3.12,9.6,5,"White"
6.8,3.25,12.9,6,"White"
6.8,3.24,12.9,6,"White"
6.6,3.04,8.8,5,"White"
6.6,3.23,13.2,8,"White"
7.6,2.99,9.2,6,"White"
6.7,3.04,11.3,8,"White"
6.8,2.98,10.5,6,"White"
6.7,3.3,10.5,6,"White"
6.5,3.2,12.6,8,"White"
6.5,3.05,9.5,6,"White"
6.2,3.31,9.8,6,"White"
6.2,3.04,13.4,8,"White"
7.6,3.05,11.8,7,"White"
6.2,3.31,9.8,6,"White"
5.9,3.22,13.1,7,"White"
6.5,3.2,12.6,8,"White"
5.8,3.26,10.4,5,"White"
5.4,3.22,13.4,8,"White"
6.1,3.06,13,7,"White"
6.2,3.04,13.4,8,"White"
7.5,3.11,10.2,7,"White"
6.9,3.07,11.7,6,"White"
6.5,3.05,9.5,6,"White"
7.8,3.03,11.7,6,"White"
6.7,3.04,11.4,8,"White"
7.6,3.05,11.8,7,"White"
8,3.09,11.2,6,"White"
6,3.19,13,7,"White"
6,3.19,13,7,"White"
6.7,3.34,10.9,6,"White"
6.3,3.14,11.6,7,"White"
6,3.3,11.3,7,"White"
7.7,3.29,12,6,"White"
6.4,3.38,10.5,6,"White"
6.1,3.31,13.1,7,"White"
6,3.19,13,7,"White"
6.7,3.34,10.9,6,"White"
6.7,3.14,9.1,5,"White"
6.9,3.18,13.4,7,"White"
6.5,3.33,11.5,7,"White"
6,3.38,11.2,7,"White"
7.5,3.36,10.9,6,"White"
7.1,3.19,13.5,7,"White"
6.7,3.14,9.1,5,"White"
6.4,3.17,9.9,6,"White"
7,2.98,10.5,6,"White"
6.5,3.18,11.7,7,"White"
6.3,3.49,11,6,"White"
7.9,2.99,13,6,"White"
7.7,2.93,13.6,6,"White"
6.8,3.08,12.3,7,"White"
7.2,3.25,13.3,7,"White"
6.6,3.08,13.7,7,"White"
7.5,3.19,11.1,5,"White"
6.9,3.23,13.4,7,"White"
6,3.05,9.1,5,"White"
5.9,3.31,11.3,7,"White"
6.6,3.2,9.4,5,"White"
6,3.05,9.1,5,"White"
5.3,3.37,11.6,6,"White"
5.3,3.37,11.6,6,"White"
8.9,3.01,12.4,6,"White"
7.6,3.11,9.8,6,"White"
6.9,3.09,11.1,4,"White"
7.1,3.26,13.1,7,"White"
7.2,3.14,9.7,5,"White"
6.4,3.15,9.2,5,"White"
7.2,3.1,11.7,6,"White"
6.6,3.14,10.6,6,"White"
7.2,3.14,9.7,5,"White"
6.4,3.15,9.2,5,"White"
7.2,3.1,10.9,6,"White"
6.2,3.23,10.1,5,"White"
6.5,3.17,12.2,7,"White"
7.2,3.03,12.7,6,"White"
7.8,2.98,13,6,"White"
8.1,3.16,11.2,6,"White"
6.6,3.2,9.4,6,"White"
6,3.41,11,6,"White"
6,3.41,11,6,"White"
7.3,3.1,9.2,6,"White"
6.6,3.2,9.4,6,"White"
7.3,3.1,9.2,6,"White"
6.2,3.22,12.3,6,"White"
6,3.41,11,6,"White"
7.2,3.04,10,6,"White"
5.7,3.24,9,6,"White"
5.7,3.24,9,6,"White"
5.7,3.24,9,6,"White"
8.1,2.92,11.1,6,"White"
5.8,3.06,9.9,6,"White"
4.8,3.66,12.2,7,"White"
8.1,2.92,11.1,6,"White"
5.7,3.24,9,6,"White"
7.5,3.01,11.8,4,"White"
6.6,3.11,12.9,6,"White"
7,2.86,9,5,"White"
7.6,3.01,12.4,6,"White"
7,2.86,9,5,"White"
6.6,3.11,12.9,6,"White"
8,2.99,11.2,6,"White"
7.6,3,12.6,6,"White"
6.9,3.12,11.5,6,"White"
7.8,3.07,11.3,7,"White"
8,2.99,11.2,6,"White"
6.9,3.12,11.5,6,"White"
5.9,3.32,10.5,4,"White"
7.6,3,12.6,6,"White"
7.8,3.15,11.9,6,"White"
8.1,3.18,10.1,6,"White"
6.8,3.15,11,7,"White"
7.4,3.14,10.6,5,"White"
7.3,3.04,11.3,7,"White"
6.7,3.1,11.2,4,"White"
7.4,2.94,11.5,7,"White"
7.5,2.92,11.1,5,"White"
7.2,3.14,12.8,7,"White"
6.3,3.3,12.3,6,"White"
7.7,3.26,10.4,6,"White"
7.4,2.94,11.5,7,"White"
7,3.16,11.7,7,"White"
5.8,3.35,10.7,7,"White"
6.8,2.85,9.5,6,"White"
6.8,2.85,9.5,6,"White"
6.8,2.85,9.5,6,"White"
6.6,3.18,12,7,"White"
6.4,3.31,10.8,5,"White"
5.6,3.35,10.7,7,"White"
5.6,3.35,10.7,7,"White"
6.8,3.12,10.7,7,"White"
7.2,3.12,12.1,7,"White"
6.6,3,11.9,7,"White"
6.6,3.18,10.8,6,"White"
5.8,3.59,12.3,7,"White"
6.6,3.3,9.4,6,"White"
6.8,3.2,9.9,6,"White"
6.6,3.35,10.4,7,"White"
6.6,3.35,10.4,6,"White"
7,3.15,12.6,7,"White"
7.4,2.93,12.5,6,"White"
6.7,3.04,9.4,5,"White"
6.4,3.11,9.2,5,"White"
6.8,3.27,11.2,6,"White"
7,2.91,9.2,6,"White"
7,2.91,9.2,6,"White"
6.7,3.04,9.4,5,"White"
6.8,3.27,11.2,6,"White"
6.8,3.27,10.8,6,"White"
7,2.91,9.2,6,"White"
6.4,3.11,9.2,5,"White"
7.2,2.96,12.5,6,"White"
7.7,3,9.3,5,"White"
7,3.21,11.4,5,"White"
7.1,3.04,10,7,"White"
6.8,3.06,10.6,6,"White"
6.3,3.07,10.7,7,"White"
7.1,3.04,10,7,"White"
7.2,2.96,12.5,6,"White"
6.8,3.06,10.6,6,"White"
6.6,3.19,12.8,7,"White"
7.7,3,9.3,5,"White"
7,3.21,11.4,5,"White"
6.4,3.24,9.5,5,"White"
6.4,3.24,9.5,6,"White"
6.4,3.24,9.5,6,"White"
6.6,3.06,10.8,6,"White"
6.6,3.06,10.8,6,"White"
6.5,3.2,8.8,6,"White"
6.6,3.06,10.8,6,"White"
7.6,3.08,11,7,"White"
5.8,3.29,12.4,6,"White"
6.5,3.25,11.3,7,"White"
8.7,3.12,11.2,7,"White"
6.4,3.24,12.5,7,"White"
6.7,3.12,10,6,"White"
6.8,3.12,11,6,"White"
6,3.16,10.5,6,"White"
6,3.16,10.5,6,"White"
6.8,3.12,11,6,"White"
6.4,3.12,11.4,7,"White"
5.9,3.16,11.3,6,"White"
7.2,2.97,12.2,7,"White"
6.4,2.9,12.6,7,"White"
7.3,2.9,11.1,5,"White"
7,3.26,12.3,6,"White"
6.9,2.92,10.4,4,"White"
6.3,3.13,8.8,6,"White"
6.6,3.27,9.5,6,"White"
6.3,3.13,8.8,6,"White"
6.8,3.42,10.4,6,"White"
6.8,3.11,13,7,"White"
7.1,3.16,12.2,7,"White"
5.7,3.03,10.5,8,"White"
5.8,3.33,10.8,7,"White"
5.4,3.2,13.2,8,"White"
5.8,3.16,13,8,"White"
6.7,3.5,10,6,"White"
6.1,3.42,10.4,4,"White"
6.5,3.16,12.4,6,"White"
5,3.27,12.9,8,"White"
5.4,3.2,13.2,8,"White"
6.8,3.02,10.5,7,"White"
5.8,3.16,13,8,"White"
6.5,3.07,11.2,5,"White"
5.9,3.41,12.7,7,"White"
6.2,3.14,9.4,6,"White"
6.8,3.03,12.9,7,"White"
7.3,2.96,13,8,"White"
5.4,3.31,13.6,7,"White"
6.6,3.32,9.1,5,"White"
5.6,3.25,10.4,6,"White"
5.3,3.31,13.6,7,"White"
6.9,3.28,12.2,6,"White"
7.2,3.1,8.7,5,"White"
7.1,3.04,10.5,7,"White"
6.8,3.24,10.2,6,"White"
7,3.06,12.5,8,"White"
6.4,3.11,11.3,7,"White"
6.8,3.24,10.2,6,"White"
6.8,3.13,12.6,7,"White"
6.8,3.24,10.2,6,"White"
7.6,3.09,9.8,5,"White"
6,3.15,10.8,5,"White"
7.1,3.32,12.5,6,"White"
7,3.06,12.5,8,"White"
5.6,3.3,11.5,7,"White"
7.4,2.98,11.4,6,"White"
7.1,3.04,10.5,7,"White"
6.8,3.13,12.6,7,"White"
7.2,3.1,8.7,5,"White"
6.4,3.17,11,6,"White"
6.4,3.11,11.3,7,"White"
6.8,3.24,10.2,6,"White"
6.3,3.06,11.6,6,"White"
7.6,3.09,9.8,5,"White"
7,3.1,10.1,5,"White"
6.6,3.06,9.2,5,"White"
7.5,3.05,9.1,6,"White"
7.5,3.05,9.1,6,"White"
7.5,3.05,9.1,6,"White"
7.5,3.05,9.1,6,"White"
6.6,2.96,11.7,6,"White"
6.7,3.23,12.6,6,"White"
7.7,2.86,9,5,"White"
6.7,3.12,10.1,5,"White"
4.7,3.3,13.6,5,"White"
7.5,3.05,9.1,6,"White"
6.3,3.09,9.2,5,"White"
6.6,3.12,8.8,5,"White"
8.5,2.83,10,4,"White"
6.5,3.47,9.1,6,"White"
6.8,3.04,11.2,5,"White"
6.3,3.11,9.2,6,"White"
6.6,3.06,9.2,5,"White"
6.6,3.18,9.5,5,"White"
6.3,3.35,11.9,7,"White"
7.7,3.11,9.8,5,"White"
7.7,3.11,9.8,5,"White"
5.7,3.36,10.8,7,"White"
5.4,3.37,11.3,6,"White"
6.6,3.17,12.1,6,"White"
4.8,3.38,11.3,7,"White"
5.7,3.36,10.8,7,"White"
6.2,3.36,13.5,7,"White"
7.5,3.28,10.3,5,"White"
6.2,3.11,9,6,"White"
7,3.08,11.6,6,"White"
7.5,3.28,10.3,5,"White"
6.5,3.21,12.5,6,"White"
6,3.39,8.6,5,"White"
6.1,3.19,13.4,6,"White"
6.5,3.22,12.7,4,"White"
7.1,2.97,9.2,5,"White"
5.6,3.32,10.2,6,"White"
7,2.96,9,7,"White"
7,2.96,9,7,"White"
7,2.96,9,7,"White"
7,2.96,9,7,"White"
7,2.96,9,7,"White"
7,2.96,9,7,"White"
7,2.96,9,7,"White"
7.4,3.02,11.9,5,"White"
6.8,2.89,9,6,"White"
6.2,3.3,9,5,"White"
6.3,3.43,11,6,"White"
7,2.96,9,7,"White"
5.5,3.28,10,5,"White"
6.5,3.29,10.7,5,"White"
6.6,3.29,10.7,5,"White"
5.4,3.39,13.4,8,"White"
7.8,2.99,11,6,"White"
5.5,3.28,10,5,"White"
6.5,3.29,10.7,5,"White"
6.6,3.29,10.7,5,"White"
7.8,2.99,11,6,"White"
7.8,2.99,11,6,"White"
6.1,3.16,11.1,7,"White"
7.4,2.79,10.9,5,"White"
6.7,3.03,11.5,5,"White"
5.4,3.39,13.4,8,"White"
6.9,3.08,9.4,5,"White"
6.9,3.08,9.4,5,"White"
6.9,3.08,9.4,5,"White"
6.3,3.17,10.6,6,"White"
6.9,3.08,9.4,5,"White"
7.4,3.03,12,4,"White"
6.1,3.14,10.2,6,"White"
6.3,3.17,10.6,6,"White"
5,3.26,13.5,5,"White"
6.7,3.31,9.7,5,"White"
6.5,3.24,12.2,6,"White"
6.9,3.11,12.3,5,"White"
6.5,3.24,12.2,6,"White"
6.3,3.42,11.4,7,"White"
6.5,3.2,12.7,7,"White"
6.7,3.31,9.7,5,"White"
7.4,3.13,10.8,6,"White"
7.6,3.08,11,6,"White"
6.4,3.18,9.5,5,"White"
6.5,3.2,10.1,6,"White"
5.6,3.46,13.2,7,"White"
7.4,3.02,8.8,5,"White"
6.4,3.18,9.5,5,"White"
6.6,3.18,9.5,5,"White"
6.6,3.16,9.5,6,"White"
6.4,3.18,9.5,5,"White"
6.5,3.18,9.5,5,"White"
6.8,3.03,10.4,6,"White"
6.3,3.14,9.9,6,"White"
5.5,3.22,10,5,"White"
6.5,3.2,10.1,6,"White"
6.6,3.17,9.4,6,"White"
7,3.03,9.3,5,"White"
7.9,3.05,10.9,5,"White"
7,3.2,11.4,5,"White"
8.1,2.99,10.3,5,"White"
8.3,3.02,11,6,"White"
7.9,3.05,10.9,5,"White"
7.2,2.99,10.8,6,"White"
8.1,2.99,10.3,5,"White"
8.3,3.02,11,6,"White"
7,3.03,9.3,5,"White"
6.8,2.96,10.2,5,"White"
6.9,2.96,10.2,6,"White"
7.2,2.99,10.8,6,"White"
6.8,3.24,10.5,3,"White"
7.2,3.13,11.1,5,"White"
7.9,3.05,10.9,5,"White"
7,3.2,11.4,5,"White"
7.4,3.22,10.3,5,"White"
6.3,3.28,12.9,7,"White"
6.8,3.12,9.9,5,"White"
6.3,3.24,11.3,6,"White"
5.1,3.38,11.5,6,"White"
5.1,3.38,11.5,6,"White"
6.3,3,10.7,5,"White"
6.9,3.03,10.4,6,"White"
7,3.17,12.5,6,"White"
6.7,3.19,9.5,5,"White"
7.3,3.05,11.3,7,"White"
6.7,3.26,13,6,"White"
5.1,3.38,11.5,6,"White"
5.1,3.22,11.5,5,"White"
6.3,3.24,11.3,6,"White"
7.1,3.15,13.2,7,"White"
4.8,3.46,11.5,7,"White"
6.8,2.83,9.6,5,"White"
6.8,2.83,9.6,5,"White"
7,3.15,9.7,6,"White"
6.5,3.14,9.2,5,"White"
6.2,3.16,8.4,5,"White"
8,3,12.4,6,"White"
8,3,12.4,6,"White"
6.5,3.14,9.2,5,"White"
6.2,3.16,8.4,5,"White"
6.7,3.14,11.7,6,"White"
6.6,2.96,11,6,"White"
7.5,2.97,11.9,6,"White"
7.5,3.2,13.2,7,"White"
6.7,3.14,11.7,6,"White"
6.4,3.26,9.1,5,"White"
6.7,3.34,12.6,6,"White"
6.4,3.26,9.1,5,"White"
7.1,3.17,10.5,6,"White"
8.2,3.23,10.6,5,"White"
6.7,3.34,12.6,6,"White"
5.9,3.41,13.7,7,"White"
5.9,3.36,12,6,"White"
6.6,3.4,12.5,7,"White"
5.9,3.55,12.1,6,"White"
5.9,3.21,11.3,6,"White"
5.9,3.36,12,6,"White"
5.4,3.46,10.3,6,"White"
6.1,3.27,12.7,6,"White"
7.3,3.12,9.2,5,"White"
7.3,3.12,9.2,5,"White"
6.2,3.1,9.5,6,"White"
6.5,3.16,10.1,6,"White"
6.5,3.16,10.1,6,"White"
6.6,3.25,13,7,"White"
6,3.24,13.1,6,"White"
8.4,3.1,11,6,"White"
7.3,3.12,9.2,5,"White"
6,3.08,9.4,6,"White"
6.2,3.1,9.5,6,"White"
6.1,3.16,10.2,6,"White"
6.5,3.16,10.1,6,"White"
7.3,3.06,8.6,4,"White"
7.6,2.91,9,5,"White"
6.7,3.13,9.6,5,"White"
7.4,3.29,9.9,7,"White"
6.1,3.2,10.5,5,"White"
7.1,3.15,11.4,5,"White"
6.5,3.18,9.4,5,"White"
6.8,3.12,11.1,4,"White"
6,3.1,8.9,6,"White"
6,3.1,8.9,6,"White"
7.1,3.15,10.8,5,"White"
6.8,3.06,12.2,6,"White"
6,3.1,8.9,6,"White"
7.2,3.13,12.5,6,"White"
6.8,3.06,12.2,6,"White"
7.2,3.13,12.5,6,"White"
6,3.1,8.9,6,"White"
6.2,3.16,10.8,6,"White"
6.4,2.99,11.4,6,"White"
7.1,3.15,10.8,5,"White"
6,3.18,10.6,5,"White"
